timestamp,temperature,battery_voltage,power_consumption,radiation_level,signal_strength,fuel_level,solar_output,anomaly_score,anomaly_flag,label,risk_score,risk_level,top_factors
2026-01-02 12:30:00,12.91,27.91,83.51,0.7312,-74.81,87.96,94.41,0.074253,1,Normal,0,LOW,None
2026-01-02 12:35:00,13.99,28.11,79.09,0.8204,-74.48,88.12,95.16,0.054664,1,Normal,0,LOW,None
2026-01-02 12:40:00,13.04,27.97,79.33,0.8234,-73.29,87.85,94.61,0.066522,1,Normal,0,LOW,None
2026-01-02 12:45:00,13.44,28.06,80.65,0.7467,-75.89,87.69,92.38,0.073374,1,Normal,0,LOW,None
2026-01-02 12:50:00,13.27,27.93,74.83,0.7481,-73.87,87.98,96.92,0.066308,1,Normal,0,LOW,None
2026-01-02 12:55:00,14.21,28.16,80.43,0.7313,-74.95,87.56,95.77,0.064472,1,Normal,0,LOW,None
2026-01-02 13:00:00,12.0,28.04,80.34,0.791,-73.93,87.57,98.62,0.0674,1,Normal,0,LOW,None
2026-01-02 13:05:00,10.43,27.13,86.25,0.7342,-75.21,88.04,95.29,0.039524,1,Normal,0,LOW,None
2026-01-02 13:10:00,13.27,25.33,75.5,0.731,-73.81,87.99,93.91,-0.019723,-1,Anomaly,22,LOW,Battery voltage anomaly (battery_voltage: 25.33 V)
2026-01-02 13:15:00,11.39,23.36,74.92,0.7874,-74.32,87.47,97.46,-0.075521,-1,Anomaly,48,MEDIUM,Battery voltage anomaly (battery_voltage: 23.36 V)
2026-01-02 13:20:00,12.92,21.41,78.94,0.7271,-73.03,87.31,100.52,-0.094191,-1,Anomaly,73,HIGH,Battery voltage anomaly (battery_voltage: 21.41 V)
2026-01-02 13:25:00,11.84,21.41,78.88,0.7475,-74.53,87.85,98.65,-0.100672,-1,Anomaly,73,HIGH,Battery voltage anomaly (battery_voltage: 21.41 V)
2026-01-02 13:30:00,11.02,23.31,73.92,0.686,-75.4,87.63,98.32,-0.077112,-1,Anomaly,48,MEDIUM,Battery voltage anomaly (battery_voltage: 23.31 V)
2026-01-02 13:35:00,11.39,25.26,74.19,0.7777,-74.97,87.45,97.37,-0.022818,-1,Anomaly,23,LOW,Battery voltage anomaly (battery_voltage: 25.26 V)
2026-01-02 13:40:00,13.12,27.14,77.33,0.8273,-76.17,87.23,103.01,0.019963,1,Normal,0,LOW,None
2026-01-02 13:45:00,13.07,28.07,72.4,0.7787,-74.51,87.4,97.82,0.061356,1,Normal,0,LOW,None
2026-01-02 13:50:00,10.47,28.23,73.75,0.8084,-74.42,87.27,98.8,0.058251,1,Normal,0,LOW,None
2026-01-02 13:55:00,10.38,28.11,75.41,0.7162,-72.63,87.05,101.77,0.062629,1,Normal,0,LOW,None
2026-01-02 14:00:00,11.29,28.31,78.53,0.7594,-75.82,87.26,97.28,0.070456,1,Normal,0,LOW,None
2026-01-02 14:05:00,8.8,28.14,72.89,0.7122,-75.55,87.27,103.91,0.062343,1,Normal,0,LOW,None
2026-01-02 14:10:00,10.03,28.28,68.55,0.7407,-75.95,87.05,102.96,0.048804,1,Normal,0,LOW,None
2026-01-02 14:15:00,9.41,28.17,68.31,0.7806,-75.25,87.41,103.86,0.044579,1,Normal,0,LOW,None
2026-01-02 14:20:00,9.64,28.23,70.66,0.7536,-75.17,87.49,103.52,0.049818,1,Normal,0,LOW,None
2026-01-02 14:25:00,8.09,28.1,70.55,0.6927,-75.69,87.37,102.43,0.057997,1,Normal,0,LOW,None
2026-01-02 14:30:00,7.0,28.1,74.7,0.6963,-74.64,86.97,100.95,0.058244,1,Normal,0,LOW,None
2026-01-02 14:35:00,6.25,28.21,71.21,0.6933,-76.42,87.25,103.13,0.055688,1,Normal,0,LOW,None
2026-01-02 14:40:00,7.23,28.26,73.07,0.7679,-74.9,87.02,101.78,0.053975,1,Normal,0,LOW,None
2026-01-02 14:45:00,7.86,28.19,73.0,0.8303,-75.43,86.6,105.01,0.044884,1,Normal,0,LOW,None
2026-01-02 14:50:00,7.89,28.09,74.37,0.8018,-76.06,87.14,105.96,0.054905,1,Normal,0,LOW,None
2026-01-02 14:55:00,10.41,28.09,80.77,0.6709,-76.44,86.95,107.6,0.063363,1,Normal,0,LOW,None
2026-01-02 15:00:00,9.26,28.09,78.72,0.803,-73.78,87.66,105.69,0.053509,1,Normal,0,LOW,None
2026-01-02 15:05:00,6.62,28.07,76.74,0.7829,-77.1,87.29,107.08,0.058888,1,Normal,0,LOW,None
2026-01-02 15:10:00,8.04,28.23,75.38,0.683,-76.06,87.04,104.91,0.066684,1,Normal,0,LOW,None
2026-01-02 15:15:00,6.99,28.31,75.81,0.7319,-77.18,86.87,104.82,0.063078,1,Normal,0,LOW,None
2026-01-02 15:20:00,7.0,28.23,78.83,0.7871,-74.72,86.82,106.99,0.060756,1,Normal,0,LOW,None
2026-01-02 15:25:00,7.42,28.06,80.11,0.7645,-75.69,86.44,105.53,0.070466,1,Normal,0,LOW,None
2026-01-02 15:30:00,7.81,28.23,75.29,0.6892,-77.32,86.19,107.09,0.059595,1,Normal,0,LOW,None
2026-01-02 15:35:00,6.53,28.24,79.02,0.7651,-76.2,86.42,104.67,0.069188,1,Normal,0,LOW,None
2026-01-02 15:40:00,8.09,28.42,72.23,0.6542,-76.52,86.64,105.26,0.052367,1,Normal,0,LOW,None
2026-01-02 15:45:00,5.31,28.15,80.56,0.7297,-77.36,86.0,108.52,0.056764,1,Normal,0,LOW,None
2026-01-02 15:50:00,6.57,28.24,82.98,0.7831,-76.14,86.44,109.24,0.058871,1,Normal,0,LOW,None
2026-01-02 15:55:00,9.57,28.41,79.84,0.7372,-76.57,86.5,105.7,0.062475,1,Normal,0,LOW,None
2026-01-02 16:00:00,6.61,28.32,87.72,0.7153,-76.81,86.48,109.22,0.065369,1,Normal,0,LOW,None
2026-01-02 16:05:00,7.95,28.33,78.83,0.7697,-77.12,86.32,107.0,0.060343,1,Normal,0,LOW,None
2026-01-02 16:10:00,6.24,28.3,83.25,0.7718,-76.71,86.39,108.28,0.062243,1,Normal,0,LOW,None
2026-01-02 16:15:00,6.73,28.33,82.95,0.7839,-76.96,86.98,111.26,0.045013,1,Normal,0,LOW,None
2026-01-02 16:20:00,5.87,28.37,83.34,0.7652,-77.19,86.63,110.2,0.048786,1,Normal,0,LOW,None
2026-01-02 16:25:00,5.64,28.25,83.92,0.7721,-77.94,86.24,110.34,0.044062,1,Normal,0,LOW,None
2026-01-02 16:30:00,4.83,28.39,85.34,0.7567,-75.65,86.36,112.71,0.033517,1,Normal,0,LOW,None
2026-01-02 16:35:00,6.2,28.22,88.59,0.7365,-78.45,86.34,107.62,0.059379,1,Normal,0,LOW,None
2026-01-02 16:40:00,4.58,28.36,91.13,0.728,-77.01,86.09,107.19,0.061727,1,Normal,0,LOW,None
2026-01-02 16:45:00,6.33,28.35,86.99,0.7134,-77.81,86.06,107.84,0.064857,1,Normal,0,LOW,None
2026-01-02 16:50:00,6.77,28.3,90.55,0.6727,-75.77,86.57,108.88,0.071187,1,Normal,0,LOW,None
2026-01-02 16:55:00,5.84,28.35,85.96,0.6814,-78.47,86.11,104.79,0.059339,1,Normal,0,LOW,None
2026-01-02 17:00:00,5.0,28.31,91.83,0.7066,-78.34,85.88,109.17,0.052021,1,Normal,0,LOW,None
2026-01-02 17:05:00,5.83,28.28,87.23,0.7258,-78.62,86.17,108.58,0.052874,1,Normal,0,LOW,None
2026-01-02 17:10:00,4.87,28.34,94.46,0.772,-77.36,86.19,111.31,0.041431,1,Normal,0,LOW,None
2026-01-02 17:15:00,6.31,28.29,99.15,0.7109,-79.09,85.53,110.51,0.040827,1,Normal,0,LOW,None
2026-01-02 17:20:00,2.95,28.41,91.76,0.7509,-78.23,86.09,108.66,0.028965,1,Normal,0,LOW,None
2026-01-02 17:25:00,4.71,28.3,85.29,0.752,-79.93,86.33,111.09,0.022806,1,Normal,0,LOW,None
2026-01-02 17:30:00,2.7,28.45,91.84,0.6977,-77.56,86.18,111.39,0.021253,1,Normal,0,LOW,None
2026-01-02 17:35:00,3.27,28.31,98.86,0.7288,-78.33,86.68,108.44,0.03629,1,Normal,0,LOW,None
2026-01-02 17:40:00,6.67,28.37,97.29,0.6932,-79.34,86.36,109.01,0.045465,1,Normal,0,LOW,None
2026-01-02 17:45:00,6.1,28.37,97.03,0.7538,-76.79,86.39,105.55,0.064358,1,Normal,0,LOW,None
2026-01-02 17:50:00,4.15,28.53,100.5,0.7243,-79.21,86.77,107.82,0.028564,1,Normal,0,LOW,None
2026-01-02 17:55:00,3.2,28.46,99.48,0.6491,-77.12,86.13,108.5,0.050528,1,Normal,0,LOW,None
2026-01-02 18:00:00,1.44,28.42,102.86,0.701,-78.64,85.92,110.11,0.018836,1,Normal,0,LOW,None
2026-01-02 18:05:00,4.35,28.48,102.63,0.7583,-76.35,86.14,108.04,0.049442,1,Normal,0,LOW,None
2026-01-02 18:10:00,7.91,28.28,105.56,0.6829,-77.21,85.65,108.87,0.066043,1,Normal,0,LOW,None
2026-01-02 18:15:00,5.54,28.45,102.3,0.7058,-78.98,85.82,107.4,0.04458,1,Normal,0,LOW,None
2026-01-02 18:20:00,4.37,28.62,105.03,0.7074,-78.9,85.57,110.13,0.014442,1,Normal,0,LOW,None
2026-01-02 18:25:00,5.62,28.48,101.61,0.6418,-77.38,85.85,110.57,0.054593,1,Normal,0,LOW,None
2026-01-02 18:30:00,3.21,28.48,101.39,0.7014,-78.26,85.51,110.45,0.023962,1,Normal,0,LOW,None
2026-01-02 18:35:00,4.76,28.52,110.27,0.6228,-78.17,85.47,109.58,0.050256,1,Normal,0,LOW,None
2026-01-02 18:40:00,5.27,28.56,105.86,0.6511,-76.73,85.77,106.38,0.06234,1,Normal,0,LOW,None
2026-01-02 18:45:00,5.09,28.33,108.72,0.7167,-78.75,85.58,108.11,0.04782,1,Normal,0,LOW,None
2026-01-02 18:50:00,6.19,28.36,107.13,0.6854,-77.91,85.02,108.43,0.061794,1,Normal,0,LOW,None
2026-01-02 18:55:00,5.7,28.52,105.43,0.6565,-77.04,85.13,108.31,0.066422,1,Normal,0,LOW,None
2026-01-02 19:00:00,6.14,28.45,108.29,0.684,-77.18,85.19,109.13,0.064094,1,Normal,0,LOW,None
2026-01-02 19:05:00,4.57,28.62,114.05,0.6611,-78.14,85.24,111.69,0.024888,1,Normal,0,LOW,None
2026-01-02 19:10:00,6.54,28.5,111.72,0.6615,-78.26,85.61,110.31,0.050619,1,Normal,0,LOW,None
2026-01-02 19:15:00,7.49,28.37,104.54,0.6846,-79.69,85.52,106.56,0.050942,1,Normal,0,LOW,None
2026-01-02 19:20:00,4.44,28.43,110.51,0.6266,-79.0,85.75,109.72,0.043968,1,Normal,0,LOW,None
2026-01-02 19:25:00,4.61,28.32,118.23,0.6546,-77.61,85.62,109.47,0.050382,1,Normal,0,LOW,None
2026-01-02 19:30:00,7.36,28.52,111.95,0.6378,-78.05,85.69,106.39,0.064442,1,Normal,0,LOW,None
2026-01-02 19:35:00,5.62,28.53,107.1,0.5841,-77.81,85.52,109.5,0.050825,1,Normal,0,LOW,None
2026-01-02 19:40:00,7.62,28.52,120.71,0.608,-76.83,85.38,107.28,0.067303,1,Normal,0,LOW,None
2026-01-02 19:45:00,5.5,28.65,117.14,0.7047,-79.03,85.62,104.57,0.029074,1,Normal,0,LOW,None
2026-01-02 19:50:00,7.88,28.66,115.16,0.6546,-78.05,85.53,108.08,0.049562,1,Normal,0,LOW,None
2026-01-02 19:55:00,6.39,28.56,114.74,0.5835,-77.6,85.34,107.38,0.059297,1,Normal,0,LOW,None
2026-01-02 20:00:00,6.65,28.41,120.45,0.5719,-78.47,85.58,106.25,0.058821,1,Normal,0,LOW,None
2026-01-02 20:05:00,8.33,28.63,115.36,0.6262,-76.3,84.47,106.39,0.068537,1,Normal,0,LOW,None
2026-01-02 20:10:00,6.13,28.63,121.86,0.6902,-76.79,85.06,104.77,0.050955,1,Normal,0,LOW,None
2026-01-02 20:15:00,5.56,28.62,120.3,0.6174,-77.37,85.03,107.17,0.053308,1,Normal,0,LOW,None
2026-01-02 20:20:00,6.27,28.68,119.8,0.6743,-75.83,85.43,105.6,0.056118,1,Normal,0,LOW,None
2026-01-02 20:25:00,7.48,28.51,119.98,0.6331,-79.09,85.53,105.74,0.052302,1,Normal,0,LOW,None
2026-01-02 20:30:00,5.19,28.77,119.36,0.6349,-77.56,84.6,105.84,0.038975,1,Normal,0,LOW,None
2026-01-02 20:35:00,7.97,28.54,124.11,0.5597,-77.14,85.43,102.53,0.057673,1,Normal,0,LOW,None
2026-01-02 20:40:00,6.69,28.68,117.89,0.6476,-78.38,84.63,102.76,0.055871,1,Normal,0,LOW,None
2026-01-02 20:45:00,8.86,28.49,115.67,0.5937,-77.12,84.61,99.82,0.073814,1,Normal,0,LOW,None
2026-01-02 20:50:00,4.75,28.56,123.92,0.6386,-78.48,84.85,105.06,0.033992,1,Normal,0,LOW,None
2026-01-02 20:55:00,6.83,28.76,124.37,0.5685,-76.63,84.8,101.19,0.051198,1,Normal,0,LOW,None
2026-01-02 21:00:00,5.91,28.62,124.2,0.6051,-76.21,84.4,103.56,0.052286,1,Normal,0,LOW,None
2026-01-02 21:05:00,7.09,28.71,124.29,0.609,-76.95,85.03,103.71,0.054876,1,Normal,0,LOW,None
2026-01-02 21:10:00,8.54,28.67,122.06,0.5857,-79.02,85.01,103.83,0.040783,1,Normal,0,LOW,None
2026-01-02 21:15:00,8.19,28.65,126.23,0.605,-78.07,85.1,99.88,0.039888,1,Normal,0,LOW,None
2026-01-02 21:20:00,8.27,28.77,123.59,0.5751,-76.49,84.62,101.81,0.051847,1,Normal,0,LOW,None
2026-01-02 21:25:00,8.55,28.65,122.28,0.5567,-76.97,84.71,104.93,0.056546,1,Normal,0,LOW,None
2026-01-02 21:30:00,9.16,28.53,123.12,0.6438,-79.62,84.69,104.66,0.036134,1,Normal,0,LOW,None
2026-01-02 21:35:00,7.88,28.61,131.47,0.6184,-75.63,85.18,102.84,0.037385,1,Normal,0,LOW,None
2026-01-02 21:40:00,10.11,28.72,118.49,0.5429,-76.67,83.79,101.17,0.061024,1,Normal,0,LOW,None
2026-01-02 21:45:00,10.24,28.71,126.45,0.5929,-77.56,84.33,98.11,0.04752,1,Normal,0,LOW,None
2026-01-02 21:50:00,10.09,28.56,118.94,0.5374,-75.68,84.59,101.18,0.069205,1,Normal,0,LOW,None
2026-01-02 21:55:00,10.48,28.63,124.52,0.5165,-77.28,84.23,99.04,0.059921,1,Normal,0,LOW,None
2026-01-02 22:00:00,10.36,28.65,123.44,0.6021,-77.22,84.45,100.09,0.06583,1,Normal,0,LOW,None
2026-01-02 22:05:00,12.63,28.67,117.7,0.4895,-76.11,84.46,97.31,0.072732,1,Normal,0,LOW,None
2026-01-02 22:10:00,10.28,28.59,126.36,0.5916,-74.61,84.28,97.84,0.054214,1,Normal,0,LOW,None
2026-01-02 22:15:00,10.21,28.66,123.65,0.5413,-74.69,84.46,98.11,0.059459,1,Normal,0,LOW,None
2026-01-02 22:20:00,9.87,28.65,117.58,0.5398,-75.88,84.6,97.87,0.072696,1,Normal,0,LOW,None
2026-01-02 22:25:00,9.73,28.78,127.79,0.5615,-75.7,84.32,97.96,0.044744,1,Normal,0,LOW,None
2026-01-02 22:30:00,9.68,28.79,129.78,0.5652,-75.29,84.22,95.4,0.034007,1,Normal,0,LOW,None
2026-01-02 22:35:00,10.31,28.71,129.84,0.5058,-77.26,84.28,93.46,0.040219,1,Normal,0,LOW,None
2026-01-02 22:40:00,11.49,28.7,125.73,0.5644,-75.28,84.3,98.98,0.059488,1,Normal,0,LOW,None
2026-01-02 22:45:00,12.19,28.74,124.45,0.5371,-76.58,83.75,100.29,0.054572,1,Normal,0,LOW,None
2026-01-02 22:50:00,12.05,28.67,128.74,0.4792,-75.44,84.39,95.79,0.050544,1,Normal,0,LOW,None
2026-01-02 22:55:00,11.28,28.65,129.74,0.5195,-75.9,84.08,91.82,0.041962,1,Normal,0,LOW,None
2026-01-02 23:00:00,13.49,28.67,127.57,0.5784,-75.09,84.57,92.49,0.055488,1,Normal,0,LOW,None
2026-01-02 23:05:00,13.51,28.7,120.02,0.5871,-75.39,84.34,94.63,0.077003,1,Normal,0,LOW,None
2026-01-02 23:10:00,12.64,28.66,123.71,0.5457,-78.49,84.49,95.86,0.055346,1,Normal,0,LOW,None
2026-01-02 23:15:00,12.27,28.77,124.21,0.4663,-75.15,83.8,90.32,0.048979,1,Normal,0,LOW,None
2026-01-02 23:20:00,13.92,28.82,115.98,0.5304,-74.59,83.97,92.07,0.066275,1,Normal,0,LOW,None
2026-01-02 23:25:00,13.7,28.64,123.58,0.5417,-74.7,83.68,92.28,0.059369,1,Normal,0,LOW,None
2026-01-02 23:30:00,11.96,28.77,129.49,0.5337,-75.16,83.81,93.18,0.041109,1,Normal,0,LOW,None
2026-01-02 23:35:00,13.83,28.75,123.35,0.533,-73.32,84.37,90.33,0.060138,1,Normal,0,LOW,None
2026-01-02 23:40:00,14.44,28.8,125.81,0.5131,-74.55,84.41,87.45,0.046619,1,Normal,0,LOW,None
2026-01-02 23:45:00,13.27,28.77,120.83,0.4926,-74.33,83.6,91.38,0.058481,1,Normal,0,LOW,None
2026-01-02 23:50:00,14.79,28.66,119.44,0.4682,-73.63,83.77,91.95,0.066894,1,Normal,0,LOW,None
2026-01-02 23:55:00,13.04,28.68,120.51,0.4136,-74.21,83.86,89.1,0.055757,1,Normal,0,LOW,None
2026-01-03 00:00:00,16.6,28.79,115.79,0.5001,-75.38,84.03,89.64,0.061563,1,Normal,0,LOW,None
2026-01-03 00:05:00,16.72,28.87,114.71,0.491,-76.82,83.3,87.45,0.044097,1,Normal,0,LOW,None
2026-01-03 00:10:00,15.13,28.61,121.95,0.5029,-74.76,83.32,86.27,0.054121,1,Normal,0,LOW,None
2026-01-03 00:15:00,16.09,28.82,121.72,0.4242,-73.42,83.92,89.58,0.049403,1,Normal,0,LOW,None
2026-01-03 00:20:00,12.98,28.89,112.84,0.5005,-74.43,83.16,87.87,0.049143,1,Normal,0,LOW,None
2026-01-03 00:25:00,14.7,28.79,119.07,0.554,-73.18,83.58,87.65,0.062424,1,Normal,0,LOW,None
2026-01-03 00:30:00,15.95,28.85,114.73,0.4721,-73.73,83.74,89.24,0.053433,1,Normal,0,LOW,None
2026-01-03 00:35:00,15.23,28.75,115.56,0.4636,-72.49,83.78,83.7,0.067563,1,Normal,0,LOW,None
2026-01-03 00:40:00,17.59,28.8,115.31,0.4756,-73.97,83.59,84.28,0.064358,1,Normal,0,LOW,None
2026-01-03 00:45:00,19.35,28.68,116.48,0.5417,-73.1,83.49,85.28,0.071897,1,Normal,0,LOW,None
2026-01-03 00:50:00,15.75,28.62,112.59,0.4167,-72.96,83.83,83.41,0.069676,1,Normal,0,LOW,None
2026-01-03 00:55:00,16.37,28.89,116.52,0.463,-71.86,83.63,85.69,0.056901,1,Normal,0,LOW,None
2026-01-03 01:00:00,17.87,28.74,111.93,0.4201,-74.96,83.33,83.33,0.060855,1,Normal,0,LOW,None
2026-01-03 01:05:00,19.73,28.78,112.29,0.4275,-73.61,83.5,81.31,0.066702,1,Normal,0,LOW,None
2026-01-03 01:10:00,16.54,28.71,106.44,0.4447,-72.19,83.58,83.01,0.07508,1,Normal,0,LOW,None
2026-01-03 01:15:00,18.51,28.71,116.14,0.4979,-71.39,83.95,82.82,0.077298,1,Normal,0,LOW,None
2026-01-03 01:20:00,20.61,28.81,109.46,0.5134,-72.59,83.64,83.94,0.072366,1,Normal,0,LOW,None
2026-01-03 01:25:00,16.64,28.77,109.53,0.4566,-73.02,83.74,82.46,0.072459,1,Normal,0,LOW,None
2026-01-03 01:30:00,17.29,28.86,100.62,0.4211,-71.86,83.17,82.2,0.066015,1,Normal,0,LOW,None
2026-01-03 01:35:00,18.52,28.87,102.57,0.5333,-71.64,83.17,81.53,0.065467,1,Normal,0,LOW,None
2026-01-03 01:40:00,18.6,28.86,108.98,0.4139,-72.76,83.22,80.13,0.059187,1,Normal,0,LOW,None
2026-01-03 01:45:00,20.4,28.85,104.85,0.4057,-71.96,83.22,78.69,0.06864,1,Normal,0,LOW,None
2026-01-03 01:50:00,19.91,28.96,96.34,0.355,-71.01,82.94,80.32,0.051133,1,Normal,0,LOW,None
2026-01-03 01:55:00,17.68,28.75,105.85,0.4794,-70.19,83.59,78.71,0.074823,1,Normal,0,LOW,None
2026-01-03 02:00:00,20.62,28.83,99.5,0.4599,-71.23,83.45,82.39,0.074405,1,Normal,0,LOW,None
2026-01-03 02:05:00,19.49,28.93,105.53,0.5155,-71.82,83.06,81.33,0.067619,1,Normal,0,LOW,None
2026-01-03 02:10:00,21.9,28.94,99.46,0.3608,-71.81,83.32,79.55,0.052189,1,Normal,0,LOW,None
2026-01-03 02:15:00,19.8,28.73,99.67,0.4724,-71.09,83.17,78.69,0.07604,1,Normal,0,LOW,None
2026-01-03 02:20:00,19.97,28.82,102.26,0.4146,-71.66,83.29,77.42,0.073275,1,Normal,0,LOW,None
2026-01-03 02:25:00,21.56,28.95,94.18,0.4418,-71.24,82.64,74.73,0.060946,1,Normal,0,LOW,None
2026-01-03 02:30:00,22.0,28.88,93.03,0.3414,-72.38,82.97,76.49,0.051451,1,Normal,0,LOW,None
2026-01-03 02:35:00,21.8,28.86,95.01,0.4639,-69.92,82.97,76.8,0.069667,1,Normal,0,LOW,None
2026-01-03 02:40:00,19.41,28.83,97.79,0.4345,-72.25,83.15,76.73,0.069459,1,Normal,0,LOW,None
2026-01-03 02:45:00,22.24,28.82,89.44,0.3993,-71.44,82.74,76.9,0.068478,1,Normal,0,LOW,None
2026-01-03 02:50:00,20.51,28.87,87.47,0.4246,-70.8,82.15,77.49,0.064398,1,Normal,0,LOW,None
2026-01-03 02:55:00,22.2,28.83,95.4,0.3662,-68.8,82.55,73.97,0.068827,1,Normal,0,LOW,None
2026-01-03 03:00:00,20.36,28.84,89.63,0.3716,-71.11,82.83,73.69,0.067664,1,Normal,0,LOW,None
2026-01-03 03:05:00,22.76,28.85,89.6,0.3743,-71.25,82.84,77.67,0.062793,1,Normal,0,LOW,None
2026-01-03 03:10:00,21.4,28.79,83.72,0.3168,-71.03,83.3,76.03,0.055876,1,Normal,0,LOW,None
2026-01-03 03:15:00,20.98,28.89,87.1,0.4235,-68.72,82.94,73.44,0.067792,1,Normal,0,LOW,None
2026-01-03 03:20:00,23.52,29.08,88.71,0.4348,-73.08,82.76,73.74,0.042778,1,Normal,0,LOW,None
2026-01-03 03:25:00,23.09,28.71,91.27,0.3573,-71.17,82.7,73.49,0.062281,1,Normal,0,LOW,None
2026-01-03 03:30:00,22.2,28.88,84.6,0.3975,-67.34,83.01,73.51,0.061725,1,Normal,0,LOW,None
2026-01-03 03:35:00,24.81,28.79,92.4,0.3713,-69.37,82.47,74.15,0.060041,1,Normal,0,LOW,None
2026-01-03 03:40:00,22.66,28.9,83.52,0.3933,-70.97,82.58,78.05,0.059869,1,Normal,0,LOW,None
2026-01-03 03:45:00,23.35,28.85,82.86,0.3535,-69.81,82.27,73.13,0.067704,1,Normal,0,LOW,None
2026-01-03 03:50:00,23.76,28.91,89.98,0.3416,-69.6,82.99,73.86,0.051567,1,Normal,0,LOW,None
2026-01-03 03:55:00,22.81,28.94,84.7,0.4175,-68.72,82.66,68.95,0.052071,1,Normal,0,LOW,None
2026-01-03 04:00:00,24.23,28.86,81.41,0.3713,-67.63,82.3,71.16,0.05711,1,Normal,0,LOW,None
2026-01-03 04:05:00,23.13,28.94,82.2,0.4533,-68.98,82.45,74.39,0.060053,1,Normal,0,LOW,None
2026-01-03 04:10:00,23.38,28.66,86.9,0.3729,-69.81,82.61,72.56,0.068692,1,Normal,0,LOW,None
2026-01-03 04:15:00,25.6,28.98,86.73,0.3326,-68.39,82.35,62.8,-0.00227,-1,Anomaly,0,LOW,None
2026-01-03 04:20:00,22.81,28.88,78.19,0.4174,-69.78,82.24,72.76,0.065016,1,Normal,0,LOW,None
2026-01-03 04:25:00,21.26,28.93,80.38,0.3922,-70.02,82.17,75.09,0.056664,1,Normal,0,LOW,None
2026-01-03 04:30:00,26.17,28.75,80.34,0.3948,-70.66,82.44,67.12,0.026778,1,Normal,0,LOW,None
2026-01-03 04:35:00,27.38,28.78,76.09,0.4122,-70.37,82.21,74.01,0.03197,1,Normal,0,LOW,None
2026-01-03 04:40:00,23.91,28.86,78.89,0.3373,-69.61,82.15,65.29,0.025326,1,Normal,0,LOW,None
2026-01-03 04:45:00,22.15,28.84,78.67,0.3572,-69.8,81.86,72.59,0.063673,1,Normal,0,LOW,None
2026-01-03 04:50:00,24.16,28.86,82.23,0.3544,-68.22,82.25,70.59,0.057714,1,Normal,0,LOW,None
2026-01-03 04:55:00,24.26,28.93,82.07,0.3086,-69.65,82.15,65.81,0.01406,1,Normal,0,LOW,None
2026-01-03 05:00:00,24.43,28.7,76.32,0.3487,-71.51,82.08,71.3,0.045393,1,Normal,0,LOW,None
2026-01-03 05:05:00,23.38,28.92,76.39,0.4118,-69.32,82.21,72.63,0.057968,1,Normal,0,LOW,None
2026-01-03 05:10:00,25.46,28.84,79.14,0.3669,-68.67,82.34,70.98,0.056523,1,Normal,0,LOW,None
2026-01-03 05:15:00,25.44,28.82,74.47,0.3028,-68.72,82.3,71.36,0.037983,1,Normal,0,LOW,None
2026-01-03 05:20:00,23.05,28.72,78.31,0.2936,-66.51,82.23,69.31,0.031155,1,Normal,0,LOW,None
2026-01-03 05:25:00,25.72,28.87,75.7,0.4217,-68.56,81.96,66.37,0.024939,1,Normal,0,LOW,None
2026-01-03 05:30:00,27.38,28.64,72.4,0.3508,-66.99,81.84,71.44,0.016336,1,Normal,0,LOW,None
2026-01-03 05:35:00,25.15,28.88,72.25,0.3279,-67.81,81.66,73.53,0.032587,1,Normal,0,LOW,None
2026-01-03 05:40:00,24.56,28.71,80.5,0.3423,-67.76,81.77,72.27,0.05556,1,Normal,0,LOW,None
2026-01-03 05:45:00,24.81,28.83,74.75,0.2936,-68.48,81.93,66.02,0.01797,1,Normal,0,LOW,None
2026-01-03 05:50:00,25.73,28.81,80.93,0.4091,-67.63,81.66,66.97,0.036043,1,Normal,0,LOW,None
2026-01-03 05:55:00,22.92,28.92,73.3,0.336,-68.26,81.89,68.32,0.031423,1,Normal,0,LOW,None
2026-01-03 06:00:00,25.2,28.81,76.06,0.4061,-67.26,81.55,66.85,0.037115,1,Normal,0,LOW,None
2026-01-03 06:05:00,24.53,28.76,83.38,0.3531,-67.59,81.31,70.15,0.056293,1,Normal,0,LOW,None
2026-01-03 06:10:00,27.21,28.78,71.3,0.4079,-68.24,82.03,70.89,0.03187,1,Normal,0,LOW,None
2026-01-03 06:15:00,24.77,28.92,68.38,0.3608,-66.23,81.61,67.29,-0.001601,-1,Anomaly,0,LOW,None
2026-01-03 06:20:00,26.96,28.85,79.57,0.3844,-66.73,81.47,71.77,0.029758,1,Normal,0,LOW,None
2026-01-03 06:25:00,23.62,28.78,72.25,0.3789,-67.55,81.37,71.48,0.053665,1,Normal,0,LOW,None
2026-01-03 06:30:00,25.62,28.79,75.17,0.375,-66.89,81.8,69.26,0.040767,1,Normal,0,LOW,None
2026-01-03 06:35:00,25.27,28.68,73.32,0.3639,-67.06,82.05,70.1,0.037945,1,Normal,0,LOW,None
2026-01-03 06:40:00,23.81,28.83,76.47,0.3407,-67.79,81.49,66.64,0.033227,1,Normal,0,LOW,None
2026-01-03 06:45:00,25.02,28.66,72.38,0.4267,-66.79,81.52,69.98,0.03562,1,Normal,0,LOW,None
2026-01-03 06:50:00,26.22,28.86,75.28,0.3139,-67.43,81.88,70.77,0.021886,1,Normal,0,LOW,None
